link_id,tick,load_units,load_ratio,status,observed_latency_ms
Caelum-Elysium,266,18.1,0.218,ok,147442.572
Caelum-Elysium,267,10.8,0.1299,ok,132011.755
Caelum-Elysium,268,22.0,0.265,ok,164782.087
Caelum-Elysium,269,29.0,0.35,ok,198846.331
Caelum-Elysium,270,38.6,0.4652,ok,283072.443
Caelum-Elysium,271,10.4,0.1258,ok,130551.58
Caelum-Elysium,272,22.2,0.268,ok,162605.809
Caelum-Elysium,273,19.5,0.2354,ok,153134.054
Caelum-Elysium,274,38.5,0.464,ok,283061.72
Caelum-Elysium,275,36.9,0.444,ok,258584.316
Caelum-Elysium,276,15.2,0.1837,ok,143089.829
Caelum-Elysium,277,12.1,0.1461,ok,137306.988
Caelum-Elysium,278,13.2,0.1591,ok,140108.146
Caelum-Elysium,279,7.3,0.0878,ok,130673.905
Caelum-Elysium,280,7.4,0.0888,ok,130824.591
Caelum-Elysium,281,12.9,0.1554,ok,
Caelum-Elysium,282,,0.3048,ok,173322.811
Caelum-Elysium,283,22.3,0.2692,ok,165601.655
Caelum-Elysium,284,39.9,0.4813,ok,292246.633
Caelum-Elysium,285,54.6,0.6573,ok,603431.978
Caelum-Elysium,286,39.3,0.4734,ok,
Caelum-Elysium,287,20.0,0.2414,ok,160289.811
Caelum-Elysium,288,9.7,0.1169,ok,
Caelum-Elysium,289,21.7,0.2612,ok,162804.417
Caelum-Elysium,290,54.4,0.6553,ok,599261.592
Caelum-Elysium,291,6.8,0.0823,ok,128590.037
Caelum-Elysium,292,33.3,0.4017,ok,230275.768
Caelum-Elysium,293,21.7,0.2615,ok,160771.587
Caelum-Elysium,294,27.2,0.3279,ok,186535.95
Caelum-Elysium,295,8.9,0.1071,ok,131872.333
Caelum-Elysium,296,21.8,0.2623,ok,159482.257
Caelum-Elysium,297,11.1,0.1343,ok,135903.02
Caelum-Elysium,298,13.5,0.1624,ok,
Caelum-Elysium,299,28.8,0.3476,ok,197803.722
Caelum-Elysium,300,51.0,0.6147,ok,500624.171
Caelum-Elysium,301,62.9,0.7573,ok,1026674.336
Caelum-Elysium,302,57.3,0.6903,ok,706866.521
Caelum-Elysium,303,19.3,0.2324,ok,156402.948
Caelum-Elysium,304,7.2,0.0866,ok,131173.014
Caelum-Elysium,305,43.0,0.5175,ok,343463.065
Caelum-Elysium,306,45.4,0.5468,ok,377597.051
Caelum-Elysium,307,38.5,0.4639,ok,276456.154
Caelum-Elysium,308,13.0,0.1564,ok,139796.631
Caelum-Elysium,309,20.5,0.2474,ok,158155.143
Caelum-Elysium,310,23.7,0.2856,ok,170351.801
Caelum-Elysium,311,11.8,0.1417,ok,132731.227
Caelum-Elysium,312,30.1,0.3625,ok,210736.595
Caelum-Elysium,313,47.2,0.5686,ok,410654.324
Caelum-Elysium,314,14.3,0.1727,ok,138443.783
Caelum-Elysium,315,39.3,0.4735,ok,287469.191
Caelum-Elysium,316,28.1,0.3387,ok,189702.692
Caelum-Elysium,317,13.2,0.159,ok,138035.708
Caelum-Elysium,318,27.3,0.3285,ok,187285.115
Caelum-Elysium,319,14.1,0.1697,ok,136231.985
Caelum-Elysium,320,17.0,0.2043,ok,145867.097
Caelum-Elysium,321,19.5,0.2345,ok,149839.962
Caelum-Elysium,322,28.3,0.3404,ok,193629.296
Caelum-Elysium,323,42.3,0.509,ok,328774.293
Caelum-Elysium,324,17.7,0.2134,ok,147715.585
Caelum-Elysium,325,51.0,0.6144,ok,
Caelum-Elysium,326,45.9,0.5532,ok,386781.952
Caelum-Elysium,327,5.5,0.066,ok,128103.07
Caelum-Elysium,328,6.6,0.08,ok,124739.169
Caelum-Elysium,329,15.5,0.1868,ok,139538.483
Caelum-Elysium,330,14.5,0.1741,ok,139894.993
Caelum-Elysium,331,10.9,0.1316,ok,135715.523
Caelum-Elysium,332,29.8,0.3586,ok,205355.874
Caelum-Elysium,333,25.2,0.3041,ok,179224.92
Caelum-Elysium,334,43.9,0.5283,ok,349033.586
Caelum-Elysium,335,11.9,0.1433,ok,135671.014
Caelum-Elysium,336,39.2,0.4728,ok,289088.536
Caelum-Elysium,337,4.2,0.0501,ok,133802.097
Caelum-Elysium,338,14.5,0.1747,ok,143237.113
Caelum-Elysium,339,,0.1313,ok,138022.74
Caelum-Elysium,340,33.8,0.407,ok,234661.973
Caelum-Elysium,341,37.3,0.4493,ok,267097.851
Caelum-Elysium,342,26.8,0.3231,ok,187231.457
Caelum-Elysium,343,62.3,0.7504,ok,981704.304
Caelum-Elysium,344,37.2,0.4483,ok,491233.797
Caelum-Elysium,345,17.9,0.216,ok,150284.506
Caelum-Elysium,346,34.2,0.4118,ok,239410.593
Caelum-Elysium,347,10.0,0.1204,ok,128588.657
Caelum-Elysium,348,4.4,0.0536,ok,127938.317
Caelum-Elysium,349,46.9,0.5655,ok,404946.3
Caelum-Elysium,350,8.6,0.1032,ok,134086.747
Caelum-Elysium,351,15.9,0.1918,ok,
Caelum-Elysium,352,17.5,0.2114,ok,
Caelum-Elysium,353,5.6,0.0669,ok,129180.812
Caelum-Elysium,354,36.3,0.4373,ok,251507.683
Caelum-Elysium,355,54.9,0.6618,ok,620988.964
Caelum-Elysium,356,6.1,0.0741,ok,129072.137
Caelum-Elysium,357,35.9,0.4324,ok,251131.078
Caelum-Elysium,358,16.6,0.2001,ok,136791.66
Caelum-Elysium,359,18.3,0.2204,ok,148773.475
Caelum-Elysium,360,24.6,0.2961,ok,169669.701
Caelum-Elysium,361,17.3,0.2089,ok,152394.624
Caelum-Elysium,362,37.4,0.4508,ok,267078.314
Caelum-Elysium,363,63.1,0.7601,ok,1037901.936
Caelum-Elysium,364,15.6,0.1878,ok,143625.218
Caelum-Elysium,365,10.2,0.1233,ok,55074.305
Caelum-Elysium,366,41.5,0.5001,ok,318553.906
Caelum-Elysium,367,14.2,0.1706,ok,136096.506
Caelum-Elysium,368,19.4,0.234,ok,153810.435
Caelum-Elysium,369,37.1,0.4466,ok,259751.606
Caelum-Elysium,370,38.6,0.4655,ok,281891.929
Caelum-Elysium,371,8.2,0.099,ok,129025.675
Caelum-Elysium,372,17.3,0.209,ok,148696.281
Caelum-Elysium,373,39.6,0.4772,ok,294579.041
Caelum-Elysium,374,18.1,0.2184,ok,147424.153
Caelum-Elysium,375,44.8,0.5398,ok,369748.739
Caelum-Elysium,376,10.3,0.1244,ok,132200.649
Caelum-Elysium,377,5.0,0.0605,ok,
Caelum-Elysium,378,25.4,0.3055,ok,177740.623
Caelum-Elysium,379,17.1,0.2064,ok,146948.889
Caelum-Elysium,380,9.0,0.1078,ok,133909.29
Caelum-Elysium,381,63.8,0.7689,ok,1094253.332
Caelum-Elysium,382,16.4,0.1977,ok,147089.276
Caelum-Elysium,383,21.2,0.2559,ok,165023.348
Caelum-Elysium,384,22.9,0.2758,ok,168368.681
Caelum-Elysium,385,16.3,0.1962,ok,145785.696
Caelum-Elysium,386,25.8,0.3108,ok,179512.055
Caelum-Elysium,387,,0.6181,ok,510134.021
Caelum-Elysium,388,,0.3528,ok,197661.588
Caelum-Elysium,389,35.5,0.4276,ok,248040.789
Caelum-Elysium,390,25.1,0.3022,ok,
Caelum-Elysium,391,6.7,0.0805,ok,126180.126
Caelum-Elysium,392,21.0,0.2527,ok,157951.793
Caelum-Elysium,393,13.2,0.1594,ok,134064.506
Caelum-Elysium,394,24.6,0.2964,ok,171157.004
Caelum-Elysium,395,26.0,0.3132,ok,179431.374
Caelum-Elysium,396,16.4,0.1979,ok,147378.436
Caelum-Elysium,397,29.9,0.3597,ok,205565.866
Caelum-Elysium,398,25.4,0.3063,ok,178800.121
Caelum-Elysium,399,30.9,0.3726,ok,215838.855
Caelum-Elysium,400,34.3,0.4137,ok,237389.358
Caelum-Elysium,401,25.8,0.3103,ok,176982.066
Caelum-Elysium,402,26.9,0.3246,ok,189173.397
Caelum-Elysium,403,14.6,0.1763,ok,140027.582
Caelum-Elysium,404,7.9,0.0946,ok,289595.061
Caelum-Elysium,405,20.0,0.2404,ok,156545.934
Caelum-Elysium,406,23.7,0.2856,ok,170808.795
Caelum-Elysium,407,33.0,0.3974,ok,93637.095
Caelum-Elysium,408,28.8,0.3467,ok,195163.603
Caelum-Elysium,409,29.7,0.3583,ok,204720.819
Caelum-Elysium,410,49.5,0.5966,ok,464833.812
Caelum-Elysium,411,55.7,0.6705,ok,648969.528
Caelum-Elysium,412,9.3,0.1125,ok,131492.317
Caelum-Elysium,413,35.8,0.4315,ok,248661.497
Caelum-Elysium,414,19.3,0.2321,ok,156561.304
Caelum-Elysium,415,51.2,0.6171,ok,507149.017
Caelum-Elysium,416,3.2,0.0382,ok,123839.946
Caelum-Elysium,417,28.2,0.3397,ok,190094.764
Caelum-Elysium,418,23.6,0.2842,ok,169162.533
Caelum-Elysium,419,46.3,0.5581,ok,689993.468
Caelum-Elysium,420,3.3,0.0401,ok,126799.723
Caelum-Elysium,421,31.7,0.3819,ok,218001.583
Caelum-Elysium,422,49.5,0.596,ok,460880.968
Caelum-Elysium,423,25.9,0.3125,ok,180497.896
Caelum-Elysium,424,17.6,0.2119,ok,148514.39
Caelum-Elysium,425,42.5,0.5119,ok,331355.57
Caelum-Elysium,426,21.6,0.2607,ok,165919.394
Caelum-Elysium,427,15.5,0.1872,ok,142177.782
Caelum-Elysium,428,8.7,0.1048,ok,132071.722
Caelum-Elysium,429,3.4,0.041,ok,129733.946
Caelum-Elysium,430,27.6,0.3324,ok,191659.618
Caelum-Elysium,431,2.6,0.0315,ok,124608.143
Caelum-Elysium,432,24.5,0.2952,ok,175059.535
Caelum-Elysium,433,10.3,0.1247,ok,129171.485
Caelum-Elysium,434,16.8,0.2018,ok,148732.297
Caelum-Elysium,435,30.2,0.3639,ok,206308.26
Caelum-Elysium,436,13.4,0.1612,ok,137350.375
Caelum-Elysium,437,57.3,0.6898,ok,714630.896
Caelum-Elysium,438,17.8,0.214,ok,
Caelum-Elysium,439,11.9,0.1434,ok,137375.171
Caelum-Elysium,440,,0.2094,ok,149494.411
Caelum-Elysium,441,23.8,0.2864,ok,
Caelum-Elysium,442,16.6,0.2003,ok,145947.706
Caelum-Elysium,443,18.0,0.2174,ok,149521.646
Caelum-Elysium,444,23.8,0.2872,ok,67142.094
Caelum-Elysium,445,7.6,0.0913,ok,132286.285
Caelum-Elysium,446,23.9,0.2876,ok,171797.654
Caelum-Elysium,447,15.9,0.191,ok,143258.441
Caelum-Elysium,448,31.5,0.3791,ok,213488.48
Caelum-Elysium,449,14.0,0.1688,ok,139268.44
Caelum-Elysium,450,9.3,0.1123,ok,129520.762
Caelum-Elysium,451,15.5,0.1868,ok,143029.015
Caelum-Elysium,452,45.2,0.5445,ok,377618.065
Caelum-Elysium,453,21.3,0.2561,ok,157333.847
Caelum-Elysium,454,23.1,0.2788,ok,169163.004
Caelum-Elysium,455,55.1,0.6635,ok,625607.341
Caelum-Elysium,456,29.7,0.358,ok,205997.376
Caelum-Elysium,457,17.5,0.2111,ok,147406.555
Caelum-Elysium,458,25.8,0.311,ok,182161.458
Caelum-Elysium,459,42.5,0.5124,ok,328743.753
Caelum-Elysium,460,4.7,0.0563,ok,130396.531
Caelum-Elysium,461,37.5,0.4519,ok,264314.605
Caelum-Elysium,462,29.7,0.358,ok,199800.423
Caelum-Elysium,463,27.1,0.326,ok,187717.813
Caelum-Elysium,464,42.7,0.5143,ok,333506.196
Caelum-Elysium,465,19.6,0.2356,ok,151857.322
Caelum-Elysium,466,45.3,0.5455,ok,375886.754
Caelum-Elysium,467,27.2,0.3281,ok,192125.259
Caelum-Elysium,468,36.3,0.4369,ok,254376.51
Caelum-Elysium,469,54.5,0.6566,ok,
Caelum-Elysium,470,14.7,0.1777,ok,140720.266
Caelum-Elysium,471,11.2,0.1347,ok,135726.261
Caelum-Elysium,472,24.7,0.2979,ok,172975.567
Caelum-Elysium,473,11.6,0.1403,ok,134750.447
Caelum-Elysium,474,36.5,0.4403,ok,258972.039
Caelum-Elysium,475,21.8,0.2621,ok,160271.898
Caelum-Elysium,476,9.5,0.1148,ok,133090.212
Caelum-Elysium,477,16.5,0.1982,ok,147253.565
Caelum-Elysium,478,24.1,0.2898,ok,174077.695
Caelum-Elysium,479,16.9,0.2034,ok,143673.414
Caelum-Elysium,480,11.2,0.1352,ok,139646.516
Caelum-Elysium,481,6.0,0.0718,ok,125747.341
Caelum-Elysium,482,25.1,0.3026,ok,178057.143
Caelum-Elysium,483,0.6,0.0075,ok,132747.052
Caelum-Elysium,484,10.9,0.1315,ok,131929.001
Caelum-Elysium,485,30.6,0.3686,ok,211097.185
Caelum-Elysium,486,18.9,0.228,ok,155051.382
Caelum-Elysium,487,55.6,0.6696,ok,644101.625
Caelum-Elysium,488,18.0,0.2167,ok,335133.178
Caelum-Elysium,489,24.3,0.2926,ok,170137.34
Caelum-Elysium,490,44.8,0.5393,ok,369539.398
Caelum-Elysium,491,20.8,0.2501,ok,153994.922
Caelum-Elysium,492,47.1,0.5678,ok,415731.674
Caelum-Elysium,493,,0.3114,ok,185030.229
Caelum-Elysium,494,26.9,0.3238,ok,183888.117
Caelum-Elysium,495,53.3,0.6426,ok,568342.01
Caelum-Elysium,496,37.0,0.4456,ok,263453.55
Caelum-Elysium,497,5.8,0.0696,ok,132511.566
Caelum-Elysium,498,13.0,0.1569,ok,139503.8
Caelum-Elysium,499,25.2,0.3037,ok,181152.741
Caelum-Fenix,0,19.5,0.1534,ok,120367.491
Caelum-Fenix,1,40.0,0.3153,ok,163220.005
Caelum-Fenix,2,14.8,0.1168,ok,118051.387
Caelum-Fenix,3,28.4,0.224,ok,132995.292
Caelum-Fenix,4,7.9,0.0623,ok,110554.627
Caelum-Fenix,5,22.8,0.1796,ok,127984.545
Caelum-Fenix,6,20.9,0.1647,ok,289518.923
Caelum-Fenix,7,46.4,0.3657,ok,180730.476
Caelum-Fenix,8,69.9,0.55,ok,339057.601
Caelum-Fenix,9,23.1,0.182,ok,125904.124
Caelum-Fenix,10,50.8,0.4001,ok,202270.14
Caelum-Fenix,11,45.1,0.3547,ok,178315.6
Caelum-Fenix,12,38.3,0.3018,ok,155201.872
Caelum-Fenix,13,69.9,0.5501,ok,338329.863
Caelum-Fenix,14,21.8,0.1715,ok,125593.098
Caelum-Fenix,15,43.4,0.342,ok,170787.07
Caelum-Fenix,16,31.9,0.251,ok,138346.207
Caelum-Fenix,17,35.1,0.2763,ok,148038.902
Caelum-Fenix,18,64.7,0.5094,ok,284657.291
Caelum-Fenix,19,6.5,0.0511,ok,112680.598
Caelum-Fenix,20,14.3,0.1128,ok,113880.869
Caelum-Fenix,21,33.7,0.2656,ok,146389.253
Caelum-Fenix,22,58.2,0.4579,ok,240280.594
Caelum-Fenix,23,45.2,0.356,ok,174267.992
Caelum-Fenix,24,34.0,0.2675,ok,144538.521
Caelum-Fenix,25,6.1,0.0482,ok,106304.176
Caelum-Fenix,26,12.1,0.0953,ok,111489.042
Caelum-Fenix,27,22.5,0.1769,ok,122790.969
Caelum-Fenix,28,60.2,0.4744,ok,251915.07
Caelum-Fenix,29,25.8,0.2032,ok,129888.678
Caelum-Fenix,30,25.3,0.1994,ok,124748.831
Caelum-Fenix,31,11.2,0.0881,ok,115780.873
Caelum-Fenix,32,53.3,0.4193,ok,211699.886
Caelum-Fenix,33,53.3,0.4198,ok,214288.816
Caelum-Fenix,34,11.1,0.087,ok,117607.712
Caelum-Fenix,35,43.5,0.3427,ok,172639.571
Caelum-Fenix,36,77.0,0.6059,ok,421823.315
Caelum-Fenix,37,22.7,0.179,ok,126693.707
Caelum-Fenix,38,20.2,0.159,ok,121043.818
Caelum-Fenix,39,67.1,0.5286,ok,308916.96
Caelum-Fenix,40,8.2,0.0649,ok,116415.33
Caelum-Fenix,41,22.9,0.1803,ok,124280.044
Caelum-Fenix,42,14.8,0.1166,ok,114763.416
Caelum-Fenix,43,57.0,0.4485,ok,232195.477
Caelum-Fenix,44,68.5,0.5391,ok,323892.916
Caelum-Fenix,45,40.8,0.321,ok,162264.954
Caelum-Fenix,46,63.0,0.4957,ok,276399.295
Caelum-Fenix,47,26.4,0.208,ok,126848.231
Caelum-Fenix,48,30.7,0.2414,ok,137888.548
Caelum-Fenix,49,28.2,0.2221,ok,131686.523
Caelum-Fenix,50,58.9,0.4639,ok,245585.379
Caelum-Fenix,51,94.9,0.7472,ok,852140.212
Caelum-Fenix,52,18.9,0.1487,ok,123288.887
Caelum-Fenix,53,44.0,0.3463,ok,
Caelum-Fenix,54,,0.3519,ok,296757.996
Caelum-Fenix,55,63.3,0.4986,ok,276654.586
Caelum-Fenix,56,18.3,0.1444,ok,120708.91
Caelum-Fenix,57,6.9,0.0547,ok,112071.95
Caelum-Fenix,58,27.9,0.2197,ok,130778.539
Caelum-Fenix,59,61.8,0.4865,ok,264789.466
Caelum-Fenix,60,,0.7424,ok,830701.2
Caelum-Fenix,61,27.1,0.2136,ok,131807.16
Caelum-Fenix,62,52.3,0.4122,ok,209876.348
Caelum-Fenix,63,15.0,0.1181,ok,114038.137
Caelum-Fenix,64,43.6,0.3434,ok,172661.034
Caelum-Fenix,65,12.5,0.0986,ok,
Caelum-Fenix,66,51.2,0.4028,ok,203741.903
Caelum-Fenix,67,20.3,0.1596,ok,120882.006
Caelum-Fenix,68,23.3,0.1835,ok,126258.447
Caelum-Fenix,69,51.9,0.4088,ok,204682.813
Caelum-Fenix,70,24.3,0.1913,ok,122405.483
Caelum-Fenix,71,24.0,0.1893,ok,124620.804
Caelum-Fenix,72,32.9,0.2594,ok,142564.673
Caelum-Fenix,73,60.1,0.473,ok,250509.605
Caelum-Fenix,74,15.1,0.1191,ok,117408.63
Caelum-Fenix,75,70.0,0.5513,ok,338828.897
Caelum-Fenix,76,53.7,0.4227,ok,211906.621
Caelum-Fenix,77,58.9,0.4637,ok,244644.629
Caelum-Fenix,78,14.3,0.1126,ok,113112.836
Caelum-Fenix,79,59.0,0.4642,ok,245233.659
Caelum-Fenix,80,10.6,0.0835,ok,114791.475
Caelum-Fenix,81,22.5,0.1771,ok,120011.068
Caelum-Fenix,82,24.2,0.1905,ok,123506.272
Caelum-Fenix,83,38.0,0.299,ok,153211.425
Caelum-Fenix,84,87.7,0.6909,ok,625342.95
Caelum-Fenix,85,4.3,0.0336,ok,110717.88
Caelum-Fenix,86,19.0,0.1495,ok,123589.09
Caelum-Fenix,87,52.6,0.4142,ok,211017.411
Caelum-Fenix,88,43.0,0.3385,ok,171156.364
Caelum-Fenix,89,28.3,0.223,ok,131669.999
Caelum-Fenix,90,38.6,0.3041,ok,155001.825
Caelum-Fenix,91,21.8,0.1714,ok,123797.226
Caelum-Fenix,92,42.2,0.3324,ok,166112.287
Caelum-Fenix,93,15.6,0.1225,ok,117118.175
Caelum-Fenix,94,33.3,0.2621,ok,144431.046
Caelum-Fenix,95,12.0,0.0947,ok,113485.74
Caelum-Fenix,96,82.3,0.6483,ok,513613.61
Caelum-Fenix,97,40.6,0.3195,ok,160304.19
Caelum-Fenix,98,37.0,0.291,ok,150688.002
Caelum-Fenix,99,27.4,0.2156,ok,130042.681
Caelum-Fenix,100,18.1,0.1422,ok,117791.264
Caelum-Fenix,101,33.3,0.262,ok,140231.874
Caelum-Fenix,102,21.5,0.1696,ok,
Caelum-Fenix,103,45.0,0.3546,ok,
Caelum-Fenix,104,15.5,0.1219,ok,117581.391
Caelum-Fenix,105,14.1,0.1108,ok,115602.681
Caelum-Fenix,106,24.6,0.1934,ok,
Caelum-Fenix,107,14.9,0.1176,ok,118314.199
Caelum-Fenix,108,57.4,0.4523,ok,240192.986
Caelum-Fenix,109,66.8,0.5259,ok,305650.546
Caelum-Fenix,110,29.5,0.2324,ok,136435.662
Caelum-Fenix,111,49.0,0.3855,ok,193003.757
Caelum-Fenix,112,90.4,0.7116,ok,703060.531
Caelum-Fenix,113,55.7,0.4389,ok,408402.909
Caelum-Fenix,114,42.1,0.3314,ok,164358.979
Caelum-Fenix,115,15.9,0.1255,ok,120075.246
Caelum-Fenix,116,7.4,0.058,ok,111327.684
Caelum-Fenix,117,54.3,0.4276,ok,219926.21
Caelum-Fenix,118,68.2,0.5368,ok,318789.384
Caelum-Fenix,119,68.0,0.5355,ok,320095.16
Caelum-Fenix,120,,0.1419,ok,120268.462
Caelum-Fenix,121,17.6,0.1389,ok,122617.759
Caelum-Fenix,122,11.9,0.0934,ok,114350.116
Caelum-Fenix,123,57.7,0.4546,ok,236527.096
Caelum-Fenix,124,,0.2282,ok,136608.884
Caelum-Fenix,125,78.2,0.6156,ok,440517.176
Caelum-Fenix,126,67.9,0.5347,ok,315324.275
Caelum-Fenix,127,28.1,0.2214,ok,128995.637
Caelum-Fenix,128,53.2,0.4192,ok,211374.317
Caelum-Fenix,129,32.7,0.2577,ok,140845.791
Caelum-Fenix,130,72.8,0.573,ok,368914.757
Caelum-Fenix,131,,0.3788,ok,191040.951
Caelum-Fenix,132,14.2,0.112,ok,115070.541
Caelum-Fenix,133,11.9,0.0938,ok,117317.102
Caelum-Fenix,134,24.5,0.1929,ok,129334.046
Caelum-Fenix,135,32.8,0.2581,ok,143115.708
Caelum-Fenix,136,29.9,0.2355,ok,136994.09
Caelum-Fenix,137,21.4,0.1687,ok,119619.747
Caelum-Fenix,138,19.5,0.1538,ok,122254.57
Caelum-Fenix,139,30.3,0.2387,ok,131572.761
Caelum-Fenix,140,27.7,0.2185,ok,128374.691
Caelum-Fenix,141,33.5,0.2635,ok,143649.238
Caelum-Fenix,142,15.3,0.1208,ok,115993.053
Caelum-Fenix,143,79.7,0.6279,ok,471183.952
Caelum-Fenix,144,46.1,0.3632,ok,184236.952
Caelum-Fenix,145,18.8,0.1481,ok,120900.113
Caelum-Fenix,146,20.8,0.1637,ok,119760.973
Caelum-Fenix,147,63.9,0.5032,ok,284587.1
Caelum-Fenix,148,20.3,0.16,ok,
Caelum-Fenix,149,36.3,0.2855,ok,149079.099
Caelum-Fenix,150,7.0,0.0549,ok,112993.089
Caelum-Fenix,151,58.6,0.4615,ok,244088.853
Caelum-Fenix,152,77.0,0.6066,ok,424806.176
Caelum-Fenix,153,58.6,0.4617,ok,243135.751
Caelum-Fenix,154,11.4,0.0894,ok,115558.131
Caelum-Fenix,155,16.3,0.1281,ok,116343.126
Caelum-Fenix,156,27.7,0.218,ok,128707.89
Caelum-Fenix,157,45.2,0.3558,ok,174195.705
Caelum-Fenix,158,59.1,0.4654,ok,250855.249
Caelum-Fenix,159,10.4,0.0817,ok,114756.833
Caelum-Fenix,160,38.0,0.2993,ok,152231.972
Caelum-Fenix,161,84.0,0.6612,ok,547509.878
Caelum-Fenix,162,54.4,0.428,ok,216078.81
Caelum-Fenix,163,29.5,0.2327,ok,138520.688
Caelum-Fenix,164,85.3,0.6718,ok,567937.783
Caelum-Fenix,165,36.7,0.2893,ok,150713.175
Caelum-Fenix,166,40.7,0.3208,ok,
Caelum-Fenix,167,40.2,0.3167,ok,161496.447
Caelum-Fenix,168,20.8,0.164,ok,121283.827
Caelum-Fenix,169,30.5,0.2401,ok,137536.656
Caelum-Fenix,170,14.4,0.1135,ok,115602.429
Caelum-Fenix,171,60.4,0.4758,ok,255842.648
Caelum-Fenix,172,7.6,0.0601,ok,111355.705
Caelum-Fenix,173,62.4,0.4911,ok,269594.772
Caelum-Fenix,174,26.0,0.2051,ok,132750.395
Caelum-Fenix,175,88.3,0.6954,ok,642037.641
Caelum-Fenix,176,39.7,0.3127,ok,156996.442
Caelum-Fenix,177,45.2,0.3562,ok,176714.05
Caelum-Fenix,178,22.2,0.1746,ok,120199.125
Caelum-Fenix,179,18.6,0.1463,ok,122210.462
Caelum-Fenix,180,69.1,0.5445,ok,331745.323
Caelum-Fenix,181,63.1,0.4968,ok,275273.377
Caelum-Fenix,182,74.5,0.5866,ok,389524.291
Caelum-Fenix,183,38.0,0.2988,ok,155756.481
Caelum-Fenix,184,78.8,0.6202,ok,448422.986
Caelum-Fenix,185,32.8,0.2584,ok,143620.617
Caelum-Fenix,186,57.0,0.4485,ok,232612.883
Caelum-Fenix,187,,0.4698,ok,249252.675
Caelum-Fenix,188,14.7,0.1155,ok,119576.469
Caelum-Fenix,189,9.7,0.0763,ok,117968.832
Caelum-Fenix,190,56.0,0.441,ok,228996.428
Caelum-Fenix,191,26.0,0.2047,ok,130831.005
Caelum-Fenix,192,75.4,0.5941,ok,400886.854
Caelum-Fenix,193,49.9,0.3933,ok,198293.155
Caelum-Fenix,194,24.8,0.1954,ok,127310.357
Caelum-Fenix,195,19.6,0.1542,ok,123746.678
Caelum-Fenix,196,30.5,0.2401,ok,136823.376
Caelum-Fenix,197,57.3,0.451,ok,239179.139
Caelum-Fenix,198,34.0,0.2679,ok,141635.905
Caelum-Fenix,199,35.3,0.278,ok,147771.595
Caelum-Fenix,200,45.0,0.3546,ok,172754.344
Caelum-Fenix,201,35.9,0.2824,ok,149709.435
Caelum-Fenix,202,37.6,0.2958,ok,151467.597
Caelum-Fenix,203,61.3,0.483,ok,261609.704
Caelum-Fenix,204,39.3,0.3091,ok,157594.922
Caelum-Fenix,205,18.0,0.1416,ok,118237.343
Caelum-Fenix,206,22.1,0.174,ok,124451.072
Caelum-Fenix,207,22.8,0.1799,ok,123472.701
Caelum-Fenix,208,22.2,0.1746,ok,123465.49
Caelum-Fenix,209,,0.2126,ok,128424.432
Caelum-Fenix,210,26.0,0.2049,ok,129093.864
Caelum-Fenix,211,6.8,0.0533,ok,114478.881
Caelum-Fenix,212,16.4,0.1295,ok,117593.013
Caelum-Fenix,213,22.3,0.1757,ok,121521.159
Caelum-Fenix,214,40.6,0.3199,ok,164977.374
Caelum-Fenix,215,3.6,0.0287,ok,110740.49
Caelum-Fenix,216,59.8,0.4706,ok,250904.767
Caelum-Fenix,217,39.1,0.3082,ok,152421.122
Caelum-Fenix,218,32.3,0.2547,ok,139643.727
Caelum-Fenix,219,30.3,0.2388,ok,137710.958
Caelum-Fenix,220,62.7,0.4938,ok,271949.341
Caelum-Fenix,221,72.7,0.5723,ok,367770.523
Caelum-Fenix,222,42.2,0.332,ok,165603.624
Caelum-Fenix,223,39.6,0.3118,ok,161380.971
Caelum-Fenix,224,3.2,0.0254,ok,110696.816
Caelum-Fenix,225,,0.1478,ok,119541.69
Caelum-Fenix,226,57.0,0.4486,ok,233389.988
Caelum-Fenix,227,61.8,0.4868,ok,265054.529
Caelum-Fenix,228,12.3,0.0968,ok,116250.548
Caelum-Fenix,229,49.5,0.3897,ok,191576.437
Caelum-Fenix,230,24.0,0.1893,ok,124846.017
Caelum-Fenix,231,38.4,0.3024,ok,151642.305
Caelum-Fenix,232,34.7,0.273,ok,147429.225
Caelum-Fenix,233,,0.2338,ok,136591.761
Caelum-Fenix,234,20.2,0.1589,ok,121936.544
Caelum-Fenix,235,40.7,0.3205,ok,161437.297
Caelum-Fenix,236,42.4,0.3342,ok,165658.652
Caelum-Fenix,237,42.7,0.3361,ok,164855.895
Caelum-Fenix,238,34.0,0.2674,ok,142847.054
Caelum-Fenix,239,23.4,0.1844,ok,126002.977
Caelum-Fenix,240,28.1,0.2214,ok,129753.105
Caelum-Fenix,241,35.0,0.2753,ok,145607.44
Caelum-Fenix,242,88.7,0.6986,ok,652358.034
Caelum-Fenix,243,69.9,0.5505,ok,335085.67
Caelum-Fenix,244,28.3,0.2225,ok,132362.072
Caelum-Fenix,245,10.4,0.0821,ok,114450.292
Caelum-Fenix,246,50.4,0.397,ok,202520.103
Caelum-Fenix,247,19.3,0.1518,ok,120366.105
Caelum-Fenix,248,8.2,0.0647,ok,111915.599
Caelum-Fenix,249,25.7,0.2025,ok,126850.295
Caelum-Fenix,250,102.4,0.8064,ok,1233896.487
Caelum-Fenix,251,18.2,0.1436,ok,123143.317
Caelum-Fenix,252,73.9,0.5818,ok,383098.424
