link_id,tick,traffic_share,jammed_flag
Aegis-Boreas,314,0.04178,False
Aegis-Dawn,314,0.07,False
Aegis-Elysium,314,,False
Boreas-Dawn,314,0.07193,False
Boreas-Elysium,314,0.15334,False
Boreas-Fenix,314,0.03052,False
Caelum-Dawn,314,0.13284,False
Caelum-Elysium,314,0.07066,False
Caelum-Fenix,314,0.0293,False
Dawn-Elysium,314,0.08775,False
Dawn-Fenix,314,0.11209,False
Elysium-Fenix,314,0.18445,True
Aegis-Boreas,315,0.04757,False
Aegis-Dawn,315,0.01963,False
Aegis-Elysium,315,,False
Boreas-Dawn,315,0.0261,False
Boreas-Elysium,315,0.00329,False
Boreas-Fenix,315,0.03894,False
Caelum-Dawn,315,0.10891,False
Caelum-Elysium,315,0.0272,False
Caelum-Fenix,315,0.02189,False
Dawn-Elysium,315,0.12278,False
Dawn-Fenix,315,0.02413,False
Elysium-Fenix,315,0.33824,False
Aegis-Boreas,316,,True
Aegis-Dawn,316,0.05627,False
Aegis-Elysium,316,0.21691,False
Boreas-Dawn,316,0.01457,False
Boreas-Elysium,316,0.30698,True
Boreas-Fenix,316,0.08118,False
Caelum-Dawn,316,,False
Caelum-Elysium,316,0.10564,False
Caelum-Fenix,316,0.0863,False
Dawn-Elysium,316,0.02114,False
Dawn-Fenix,316,0.06489,False
Elysium-Fenix,316,0.01353,False
Aegis-Boreas,317,,False
Aegis-Dawn,317,0.05959,False
Aegis-Elysium,317,0.03557,False
Boreas-Dawn,317,0.14908,True
Boreas-Elysium,317,0.0213,False
Boreas-Fenix,317,0.24955,False
Caelum-Dawn,317,0.06341,False
Caelum-Elysium,317,0.13279,False
Caelum-Fenix,317,0.14748,False
Dawn-Elysium,317,0.04355,False
Dawn-Fenix,317,0.07026,False
Elysium-Fenix,317,0.00082,False
Aegis-Boreas,318,0.46017,False
Aegis-Dawn,318,0.01478,False
Aegis-Elysium,318,0.09363,False
Boreas-Dawn,318,0.106,True
Boreas-Elysium,318,0.04881,False
Boreas-Fenix,318,0.02846,False
Caelum-Dawn,318,0.0072,False
Caelum-Elysium,318,,False
Caelum-Fenix,318,0.0057,False
Dawn-Elysium,318,0.03059,False
Dawn-Fenix,318,0.05317,True
Elysium-Fenix,318,0.13356,False
Aegis-Boreas,319,0.24924,False
Aegis-Dawn,319,0.06833,False
Aegis-Elysium,319,0.03506,True
Boreas-Dawn,319,0.27319,False
Boreas-Elysium,319,0.00124,False
Boreas-Fenix,319,0.09463,False
Caelum-Dawn,319,0.00645,False
Caelum-Elysium,319,0.01091,False
Caelum-Fenix,319,0.03844,False
Dawn-Elysium,319,0.04365,False
Dawn-Fenix,319,0.07587,False
Elysium-Fenix,319,0.10298,True
Aegis-Boreas,320,0.23488,False
Aegis-Dawn,320,0.09476,False
Aegis-Elysium,320,0.11507,False
Boreas-Dawn,320,0.11622,False
Boreas-Elysium,320,0.01889,False
Boreas-Fenix,320,0.06812,False
Caelum-Dawn,320,0.03219,False
Caelum-Elysium,320,0.10543,False
Caelum-Fenix,320,0.11551,False
Dawn-Elysium,320,0.00701,False
Dawn-Fenix,320,0.02451,False
Elysium-Fenix,320,0.06741,False
Aegis-Boreas,321,0.08596,False
Aegis-Dawn,321,0.05859,False
Aegis-Elysium,321,0.11932,False
Boreas-Dawn,321,0.00622,False
Boreas-Elysium,321,,False
Boreas-Fenix,321,0.16216,False
Caelum-Dawn,321,0.01121,False
Caelum-Elysium,321,0.04702,False
Caelum-Fenix,321,0.02447,False
Dawn-Elysium,321,0.00373,False
Dawn-Fenix,321,0.262,False
Elysium-Fenix,321,0.18727,False
Aegis-Boreas,322,0.21976,False
Aegis-Dawn,322,0.18389,False
Aegis-Elysium,322,0.04008,True
Boreas-Dawn,322,0.06675,False
Boreas-Elysium,322,0.07706,False
Boreas-Fenix,322,0.00346,False
Caelum-Dawn,322,0.03652,False
Caelum-Elysium,322,0.06543,False
Caelum-Fenix,322,0.0351,False
Dawn-Elysium,322,0.17484,False
Dawn-Fenix,322,0.096,False
Elysium-Fenix,322,0.00111,False
Aegis-Boreas,323,0.1861,False
Aegis-Dawn,323,0.00227,False
Aegis-Elysium,323,0.04991,False
Boreas-Dawn,323,0.03104,False
Boreas-Elysium,323,0.1469,False
Boreas-Fenix,323,0.02241,False
Caelum-Dawn,323,0.03442,False
Caelum-Elysium,323,0.00024,False
Caelum-Fenix,323,0.22576,False
Dawn-Elysium,323,0.02016,False
Dawn-Fenix,323,0.16277,False
Elysium-Fenix,323,0.11803,False
Aegis-Boreas,324,0.04354,False
Aegis-Dawn,324,0.15792,False
Aegis-Elysium,324,0.08391,False
Boreas-Dawn,324,0.22083,False
Boreas-Elysium,324,0.0047,False
Boreas-Fenix,324,0.00524,False
Caelum-Dawn,324,0.12368,False
Caelum-Elysium,324,0.15415,False
Caelum-Fenix,324,0.03408,False
Dawn-Elysium,324,0.08825,False
Dawn-Fenix,324,0.04691,True
Elysium-Fenix,324,0.03679,False
Aegis-Boreas,325,0.01053,False
Aegis-Dawn,325,0.24093,False
Aegis-Elysium,325,0.09733,False
Boreas-Dawn,325,0.0269,False
Boreas-Elysium,325,0.00585,False
Boreas-Fenix,325,0.01645,True
Caelum-Dawn,325,0.12812,False
Caelum-Elysium,325,0.15626,False
Caelum-Fenix,325,0.03608,False
Dawn-Elysium,325,0.05732,False
Dawn-Fenix,325,0.00884,True
Elysium-Fenix,325,0.21539,False
Aegis-Boreas,326,0.02426,False
Aegis-Dawn,326,0.00196,False
Aegis-Elysium,326,0.03291,False
Boreas-Dawn,326,0.01057,False
Boreas-Elysium,326,0.08871,False
Boreas-Fenix,326,0.05986,False
Caelum-Dawn,326,0.1273,False
Caelum-Elysium,326,0.0209,False
Caelum-Fenix,326,0.27414,False
Dawn-Elysium,326,0.11288,False
Dawn-Fenix,326,0.04186,False
Elysium-Fenix,326,0.20465,False
Aegis-Boreas,327,0.12046,False
Aegis-Dawn,327,0.02335,False
Aegis-Elysium,327,0.0947,False
Boreas-Dawn,327,0.12408,False
Boreas-Elysium,327,0.05131,False
Boreas-Fenix,327,0.16387,False
Caelum-Dawn,327,0.02275,False
Caelum-Elysium,327,0.10012,False
Caelum-Fenix,327,0.00375,False
Dawn-Elysium,327,0.04732,False
Dawn-Fenix,327,0.2136,False
Elysium-Fenix,327,0.0347,False
Aegis-Boreas,328,0.06113,False
Aegis-Dawn,328,0.07186,False
Aegis-Elysium,328,0.12939,False
Boreas-Dawn,328,0.08158,False
Boreas-Elysium,328,0.02821,False
Boreas-Fenix,328,0.19117,False
Caelum-Dawn,328,0.16926,False
Caelum-Elysium,328,0.05217,True
Caelum-Fenix,328,0.1019,False
Dawn-Elysium,328,0.03529,False
Dawn-Fenix,328,0.05204,False
Elysium-Fenix,328,0.02602,False
Aegis-Boreas,329,0.03128,False
Aegis-Dawn,329,0.06436,False
Aegis-Elysium,329,0.14974,True
Boreas-Dawn,329,0.1085,False
Boreas-Elysium,329,0.11331,False
Boreas-Fenix,329,0.0913,False
Caelum-Dawn,329,0.04417,False
Caelum-Elysium,329,0.19318,False
Caelum-Fenix,329,0.05401,False
Dawn-Elysium,329,0.01781,False
Dawn-Fenix,329,0.11937,False
Elysium-Fenix,329,0.01298,False
Aegis-Boreas,330,0.17638,False
Aegis-Dawn,330,0.04352,False
Aegis-Elysium,330,0.10762,False
Boreas-Dawn,330,0.00825,False
Boreas-Elysium,330,0.15866,True
Boreas-Fenix,330,,False
Caelum-Dawn,330,0.01539,False
Caelum-Elysium,330,0.0257,False
Caelum-Fenix,330,0.08385,False
Dawn-Elysium,330,0.31696,False
Dawn-Fenix,330,0.04029,False
Elysium-Fenix,330,0.01617,False
Aegis-Boreas,331,0.02563,False
Aegis-Dawn,331,0.07398,False
Aegis-Elysium,331,0.26009,False
Boreas-Dawn,331,,False
Boreas-Elysium,331,0.08613,False
Boreas-Fenix,331,0.08673,False
Caelum-Dawn,331,0.01708,False
Caelum-Elysium,331,0.04194,False
Caelum-Fenix,331,0.11334,False
Dawn-Elysium,331,0.07763,False
Dawn-Fenix,331,0.04433,False
Elysium-Fenix,331,0.03172,False
Aegis-Boreas,332,0.00388,True
Aegis-Dawn,332,0.14933,False
Aegis-Elysium,332,0.01569,False
Boreas-Dawn,332,0.11511,False
Boreas-Elysium,332,0.01673,False
Boreas-Fenix,332,0.01656,False
Caelum-Dawn,332,0.03193,False
Caelum-Elysium,332,0.0123,False
Caelum-Fenix,332,0.23612,False
Dawn-Elysium,332,0.17704,False
Dawn-Fenix,332,,False
Elysium-Fenix,332,0.10121,False
Aegis-Boreas,333,0.07233,False
Aegis-Dawn,333,0.1544,False
Aegis-Elysium,333,0.09628,False
Boreas-Dawn,333,0.04122,False
Boreas-Elysium,333,0.11976,False
Boreas-Fenix,333,0.18037,False
Caelum-Dawn,333,0.12244,False
Caelum-Elysium,333,0.10647,False
Caelum-Fenix,333,0.0039,False
Dawn-Elysium,333,0.02252,False
Dawn-Fenix,333,0.02744,False
Elysium-Fenix,333,0.05287,False
Aegis-Boreas,334,0.06843,True
Aegis-Dawn,334,0.10988,True
Aegis-Elysium,334,0.15786,False
Boreas-Dawn,334,0.08782,False
Boreas-Elysium,334,0.04569,False
Boreas-Fenix,334,0.12867,False
Caelum-Dawn,334,0.01893,False
Caelum-Elysium,334,0.00524,False
Caelum-Fenix,334,0.01211,False
Dawn-Elysium,334,0.0279,False
Dawn-Fenix,334,0.07948,False
Elysium-Fenix,334,0.25799,False
Aegis-Boreas,335,0.07781,False
Aegis-Dawn,335,0.05542,False
Aegis-Elysium,335,0.25624,False
Boreas-Dawn,335,0.00978,False
Boreas-Elysium,335,0.0521,False
Boreas-Fenix,335,0.14722,False
Caelum-Dawn,335,0.04803,False
Caelum-Elysium,335,0.20709,False
Caelum-Fenix,335,0.03586,True
Dawn-Elysium,335,0.01045,False
Dawn-Fenix,335,0.02924,False
Elysium-Fenix,335,0.07077,False
Aegis-Boreas,336,0.03014,False
Aegis-Dawn,336,0.18651,False
Aegis-Elysium,336,0.1548,False
Boreas-Dawn,336,0.04627,False
Boreas-Elysium,336,0.34211,False
Boreas-Fenix,336,0.04329,True
Caelum-Dawn,336,0.09827,False
Caelum-Elysium,336,0.05657,False
Caelum-Fenix,336,0.01699,False
Dawn-Elysium,336,0.01201,False
Dawn-Fenix,336,0.00471,False
Elysium-Fenix,336,0.00832,True
Aegis-Boreas,337,0.08297,False
Aegis-Dawn,337,0.18553,False
Aegis-Elysium,337,0.06122,False
Boreas-Dawn,337,0.05184,False
Boreas-Elysium,337,0.17284,True
Boreas-Fenix,337,0.11968,False
Caelum-Dawn,337,0.0649,True
Caelum-Elysium,337,0.01956,False
Caelum-Fenix,337,0.03131,False
Dawn-Elysium,337,0.06932,False
Dawn-Fenix,337,0.06034,False
Elysium-Fenix,337,,True
Aegis-Boreas,338,0.04249,False
Aegis-Dawn,338,0.03208,False
Aegis-Elysium,338,0.08041,False
Boreas-Dawn,338,,False
Boreas-Elysium,338,0.08158,False
Boreas-Fenix,338,0.13833,False
Caelum-Dawn,338,,False
Caelum-Elysium,338,0.00342,False
Caelum-Fenix,338,0.17533,False
Dawn-Elysium,338,0.01684,False
Dawn-Fenix,338,0.0828,False
Elysium-Fenix,338,0.08988,False
Aegis-Boreas,339,0.1245,True
Aegis-Dawn,339,0.1063,False
Aegis-Elysium,339,0.03453,False
Boreas-Dawn,339,0.0171,False
Boreas-Elysium,339,0.11121,False
Boreas-Fenix,339,0.05514,False
Caelum-Dawn,339,,False
Caelum-Elysium,339,0.03012,False
Caelum-Fenix,339,0.04947,False
Dawn-Elysium,339,0.12692,True
Dawn-Fenix,339,0.09352,False
Elysium-Fenix,339,0.13338,True
Aegis-Boreas,340,0.07455,False
Aegis-Dawn,340,0.09753,False
Aegis-Elysium,340,0.1022,False
Boreas-Dawn,340,0.06911,False
Boreas-Elysium,340,0.0722,False
Boreas-Fenix,340,0.02704,False
Caelum-Dawn,340,0.0957,False
Caelum-Elysium,340,0.00153,False
Caelum-Fenix,340,0.28652,False
Dawn-Elysium,340,0.01553,False
Dawn-Fenix,340,0.00217,False
Elysium-Fenix,340,0.15592,True
Aegis-Boreas,341,0.05762,False
Aegis-Dawn,341,0.11427,False
Aegis-Elysium,341,0.08131,False
Boreas-Dawn,341,0.07471,False
Boreas-Elysium,341,0.05466,False
Boreas-Fenix,341,0.00992,False
Caelum-Dawn,341,0.00568,False
Caelum-Elysium,341,0.00725,False
Caelum-Fenix,341,0.06157,False
Dawn-Elysium,341,0.05908,False
Dawn-Fenix,341,0.29277,False
Elysium-Fenix,341,0.18116,False
Aegis-Boreas,342,0.05217,False
Aegis-Dawn,342,0.12153,False
Aegis-Elysium,342,0.07642,False
Boreas-Dawn,342,0.14292,False
Boreas-Elysium,342,0.0114,False
Boreas-Fenix,342,0.0174,False
Caelum-Dawn,342,0.07892,False
Caelum-Elysium,342,0.16053,False
Caelum-Fenix,342,0.00364,False
Dawn-Elysium,342,0.01467,False
Dawn-Fenix,342,0.12252,False
Elysium-Fenix,342,0.19787,False
Aegis-Boreas,343,0.03475,False
Aegis-Dawn,343,0.292,False
Aegis-Elysium,343,0.02619,False
Boreas-Dawn,343,0.06251,False
Boreas-Elysium,343,0.14632,False
Boreas-Fenix,343,0.11475,False
Caelum-Dawn,343,0.0042,False
Caelum-Elysium,343,0.00461,False
Caelum-Fenix,343,0.00997,False
Dawn-Elysium,343,0.01791,False
Dawn-Fenix,343,0.15933,False
Elysium-Fenix,343,0.12747,True
Aegis-Boreas,344,0.11899,False
Aegis-Dawn,344,0.03273,False
Aegis-Elysium,344,0.08814,False
Boreas-Dawn,344,0.01264,False
Boreas-Elysium,344,0.05174,False
Boreas-Fenix,344,0.24253,False
Caelum-Dawn,344,0.04123,False
Caelum-Elysium,344,0.00323,False
Caelum-Fenix,344,0.02793,False
Dawn-Elysium,344,0.13636,False
Dawn-Fenix,344,0.19902,False
Elysium-Fenix,344,0.04545,False
Aegis-Boreas,345,0.07516,False
Aegis-Dawn,345,0.19766,False
Aegis-Elysium,345,0.02622,False
Boreas-Dawn,345,0.21426,False
Boreas-Elysium,345,0.10749,False
Boreas-Fenix,345,0.00993,False
Caelum-Dawn,345,0.04009,False
Caelum-Elysium,345,0.19407,True
Caelum-Fenix,345,0.0357,False
Dawn-Elysium,345,0.03595,False
Dawn-Fenix,345,0.036,False
Elysium-Fenix,345,0.02746,False
Aegis-Boreas,346,0.00033,False
Aegis-Dawn,346,0.02846,False
Aegis-Elysium,346,0.04035,False
Boreas-Dawn,346,0.08503,False
Boreas-Elysium,346,0.12028,False
Boreas-Fenix,346,0.14745,False
Caelum-Dawn,346,0.09077,False
Caelum-Elysium,346,0.05011,False
Caelum-Fenix,346,0.1437,False
Dawn-Elysium,346,0.03204,False
Dawn-Fenix,346,0.1796,False
Elysium-Fenix,346,0.08188,False
Aegis-Boreas,347,0.00777,True
Aegis-Dawn,347,,False
Aegis-Elysium,347,0.19423,False
Boreas-Dawn,347,0.05673,False
Boreas-Elysium,347,0.08171,False
Boreas-Fenix,347,0.05292,False
Caelum-Dawn,347,0.16987,False
Caelum-Elysium,347,0.05107,False
Caelum-Fenix,347,0.0744,False
Dawn-Elysium,347,0.06617,False
Dawn-Fenix,347,0.00667,False
Elysium-Fenix,347,0.21524,False
Aegis-Boreas,348,0.09739,False
Aegis-Dawn,348,0.07497,False
Aegis-Elysium,348,0.32282,False
Boreas-Dawn,348,0.06417,False
Boreas-Elysium,348,0.02544,False
Boreas-Fenix,348,0.02915,False
Caelum-Dawn,348,0.03645,False
Caelum-Elysium,348,0.19675,True
Caelum-Fenix,348,0.01709,False
Dawn-Elysium,348,0.12083,False
Dawn-Fenix,348,0.00627,False
Elysium-Fenix,348,0.00867,False
Aegis-Boreas,349,0.06889,False
Aegis-Dawn,349,0.05297,False
Aegis-Elysium,349,0.08959,False
Boreas-Dawn,349,0.00885,False
Boreas-Elysium,349,0.03253,True
Boreas-Fenix,349,0.10801,False
Caelum-Dawn,349,0.0785,False
Caelum-Elysium,349,,False
Caelum-Fenix,349,0.04985,False
Dawn-Elysium,349,0.22569,False
Dawn-Fenix,349,0.03523,False
Elysium-Fenix,349,0.20701,False
Aegis-Boreas,350,0.05635,False
Aegis-Dawn,350,0.09483,False
Aegis-Elysium,350,0.05325,False
Boreas-Dawn,350,0.07921,False
Boreas-Elysium,350,0.09629,True
Boreas-Fenix,350,0.2875,True
Caelum-Dawn,350,0.07845,False
Caelum-Elysium,350,0.01741,False
Caelum-Fenix,350,0.09045,False
Dawn-Elysium,350,0.02562,False
Dawn-Fenix,350,0.06173,False
Elysium-Fenix,350,0.0589,False
Aegis-Boreas,351,0.07379,True
Aegis-Dawn,351,0.35711,True
Aegis-Elysium,351,0.0049,False
Boreas-Dawn,351,0.04764,False
Boreas-Elysium,351,0.01926,False
Boreas-Fenix,351,0.08131,False
Caelum-Dawn,351,0.25574,False
Caelum-Elysium,351,0.02805,False
Caelum-Fenix,351,0.08588,False
Dawn-Elysium,351,0.00797,False
Dawn-Fenix,351,0.00062,False
Elysium-Fenix,351,0.03773,False
Aegis-Boreas,352,0.09535,False
Aegis-Dawn,352,0.16994,True
Aegis-Elysium,352,,False
Boreas-Dawn,352,0.06785,False
Boreas-Elysium,352,0.0404,False
Boreas-Fenix,352,0.15908,True
Caelum-Dawn,352,0.12466,False
Caelum-Elysium,352,0.02387,False
Caelum-Fenix,352,0.04775,True
Dawn-Elysium,352,0.06451,False
Dawn-Fenix,352,0.04097,False
Elysium-Fenix,352,0.12077,False
Aegis-Boreas,353,0.07295,False
Aegis-Dawn,353,0.03214,False
Aegis-Elysium,353,0.16566,False
Boreas-Dawn,353,0.02752,False
Boreas-Elysium,353,0.04584,False
Boreas-Fenix,353,0.23245,False
Caelum-Dawn,353,0.04925,False
Caelum-Elysium,353,0.1936,False
Caelum-Fenix,353,0.03972,False
Dawn-Elysium,353,,False
Dawn-Fenix,353,0.13431,False
Elysium-Fenix,353,0.00096,False
Aegis-Boreas,354,0.07541,False
Aegis-Dawn,354,0.00352,False
Aegis-Elysium,354,0.20556,False
Boreas-Dawn,354,0.11727,False
Boreas-Elysium,354,0.10192,False
Boreas-Fenix,354,0.09107,False
Caelum-Dawn,354,,False
Caelum-Elysium,354,0.09335,False
Caelum-Fenix,354,,False
Dawn-Elysium,354,0.15086,True
Dawn-Fenix,354,0.08325,False
Elysium-Fenix,354,0.00379,False
Aegis-Boreas,355,0.02238,False
Aegis-Dawn,355,0.04732,False
Aegis-Elysium,355,0.00533,False
Boreas-Dawn,355,0.0329,False
Boreas-Elysium,355,0.31285,False
Boreas-Fenix,355,0.02877,False
Caelum-Dawn,355,0.07869,False
Caelum-Elysium,355,0.05197,False
Caelum-Fenix,355,0.18344,False
Dawn-Elysium,355,0.08861,False
Dawn-Fenix,355,0.0339,False
Elysium-Fenix,355,0.11384,False
Aegis-Boreas,356,0.156,False
Aegis-Dawn,356,0.00608,False
Aegis-Elysium,356,0.08273,False
Boreas-Dawn,356,0.11203,False
Boreas-Elysium,356,0.04542,False
Boreas-Fenix,356,0.02642,False
Caelum-Dawn,356,0.02062,False
Caelum-Elysium,356,0.14638,False
Caelum-Fenix,356,0.06664,False
Dawn-Elysium,356,0.15015,False
Dawn-Fenix,356,,False
Elysium-Fenix,356,0.1563,False
Aegis-Boreas,357,0.17411,False
Aegis-Dawn,357,0.09578,False
Aegis-Elysium,357,0.11392,False
Boreas-Dawn,357,0.05359,False
Boreas-Elysium,357,0.04882,False
Boreas-Fenix,357,0.01003,False
Caelum-Dawn,357,0.02938,False
Caelum-Elysium,357,0.02882,False
Caelum-Fenix,357,0.13667,False
Dawn-Elysium,357,0.04016,False
Dawn-Fenix,357,0.22496,False
Elysium-Fenix,357,0.04377,False
Aegis-Boreas,358,0.01545,False
Aegis-Dawn,358,0.09057,True
Aegis-Elysium,358,0.27236,False
Boreas-Dawn,358,0.04431,False
Boreas-Elysium,358,0.03663,False
Boreas-Fenix,358,0.0495,False
Caelum-Dawn,358,0.03243,False
Caelum-Elysium,358,0.04898,False
Caelum-Fenix,358,0.09106,False
Dawn-Elysium,358,0.23699,False
Dawn-Fenix,358,0.033,False
Elysium-Fenix,358,0.04872,False
Aegis-Boreas,359,0.19982,True
Aegis-Dawn,359,0.04431,False
Aegis-Elysium,359,0.08043,False
Boreas-Dawn,359,0.08574,False
Boreas-Elysium,359,0.06463,False
Boreas-Fenix,359,0.1616,True
Caelum-Dawn,359,0.00981,False
Caelum-Elysium,359,0.06353,False
Caelum-Fenix,359,0.10806,False
Dawn-Elysium,359,0.01427,False
Dawn-Fenix,359,0.01107,False
Elysium-Fenix,359,0.15673,False
Aegis-Boreas,360,0.01842,False
Aegis-Dawn,360,0.01086,False
Aegis-Elysium,360,0.01419,False
Boreas-Dawn,360,0.08212,False
Boreas-Elysium,360,0.06567,False
Boreas-Fenix,360,0.03082,False
Caelum-Dawn,360,0.17473,False
Caelum-Elysium,360,0.27924,False
Caelum-Fenix,360,0.13186,False
Dawn-Elysium,360,0.04849,False
Dawn-Fenix,360,,True
Elysium-Fenix,360,0.003,False
Aegis-Boreas,361,,False
Aegis-Dawn,361,0.07881,False
Aegis-Elysium,361,0.06655,False
Boreas-Dawn,361,0.19895,False
Boreas-Elysium,361,0.02828,False
Boreas-Fenix,361,0.22051,False
Caelum-Dawn,361,0.02047,False
Caelum-Elysium,361,0.12093,True
Caelum-Fenix,361,,False
Dawn-Elysium,361,0.00105,False
Dawn-Fenix,361,0.03207,False
Elysium-Fenix,361,0.06791,False
Aegis-Boreas,362,0.16429,False
Aegis-Dawn,362,0.06127,False
Aegis-Elysium,362,0.22596,True
Boreas-Dawn,362,0.02803,False
Boreas-Elysium,362,0.01853,False
Boreas-Fenix,362,0.10773,False
Caelum-Dawn,362,0.06904,False
Caelum-Elysium,362,0.01108,False
Caelum-Fenix,362,0.00168,False
Dawn-Elysium,362,0.04744,False
Dawn-Fenix,362,0.06365,False
Elysium-Fenix,362,0.20128,True
Aegis-Boreas,363,,False
Aegis-Dawn,363,0.05128,False
Aegis-Elysium,363,0.0407,False
Boreas-Dawn,363,0.04303,False
Boreas-Elysium,363,0.02938,False
Boreas-Fenix,363,0.01442,False
Caelum-Dawn,363,0.10351,False
Caelum-Elysium,363,0.06995,False
Caelum-Fenix,363,0.24842,False
Dawn-Elysium,363,0.05014,False
Dawn-Fenix,363,0.2946,False
Elysium-Fenix,363,0.02226,False
Aegis-Boreas,364,0.02563,False
Aegis-Dawn,364,0.07375,False
Aegis-Elysium,364,0.17035,False
Boreas-Dawn,364,0.05496,False
Boreas-Elysium,364,0.03516,False
Boreas-Fenix,364,0.05761,False
Caelum-Dawn,364,0.07575,False
Caelum-Elysium,364,0.02824,False
Caelum-Fenix,364,0.0816,False
Dawn-Elysium,364,0.04839,False
Dawn-Fenix,364,0.13316,False
Elysium-Fenix,364,0.21541,False
Aegis-Boreas,365,0.18759,False
Aegis-Dawn,365,0.18793,False
Aegis-Elysium,365,,False
Boreas-Dawn,365,0.04259,False
Boreas-Elysium,365,0.00896,False
Boreas-Fenix,365,0.0472,False
Caelum-Dawn,365,0.04388,False
Caelum-Elysium,365,0.14026,False
Caelum-Fenix,365,0.05003,False
Dawn-Elysium,365,0.04767,False
Dawn-Fenix,365,0.1607,False
Elysium-Fenix,365,0.05429,False
Aegis-Boreas,366,0.00809,False
Aegis-Dawn,366,0.13821,True
Aegis-Elysium,366,0.02008,False
Boreas-Dawn,366,0.32084,True
Boreas-Elysium,366,0.07776,False
Boreas-Fenix,366,0.01412,False
Caelum-Dawn,366,0.08504,False
Caelum-Elysium,366,0.04128,False
Caelum-Fenix,366,0.04577,False
Dawn-Elysium,366,0.11529,True
Dawn-Fenix,366,0.057,False
Elysium-Fenix,366,0.07652,False
Aegis-Boreas,367,0.36003,False
Aegis-Dawn,367,0.059,False
Aegis-Elysium,367,0.01738,False
Boreas-Dawn,367,0.00073,False
Boreas-Elysium,367,0.04941,False
Boreas-Fenix,367,0.12505,False
Caelum-Dawn,367,0.08014,False
Caelum-Elysium,367,0.03212,False
Caelum-Fenix,367,0.07721,False
Dawn-Elysium,367,0.05847,False
Dawn-Fenix,367,0.05497,False
Elysium-Fenix,367,0.0855,False
Aegis-Boreas,368,0.01521,False
Aegis-Dawn,368,0.02479,False
Aegis-Elysium,368,0.15285,False
Boreas-Dawn,368,0.1165,False
Boreas-Elysium,368,0.08201,False
Boreas-Fenix,368,0.00596,False
Caelum-Dawn,368,0.13209,False
Caelum-Elysium,368,0.11264,False
Caelum-Fenix,368,0.06104,False
Dawn-Elysium,368,0.13759,True
Dawn-Fenix,368,0.02795,False
Elysium-Fenix,368,0.13136,False
Aegis-Boreas,369,,True
Aegis-Dawn,369,0.01489,False
Aegis-Elysium,369,0.05874,False
Boreas-Dawn,369,0.09298,False
Boreas-Elysium,369,0.03021,False
Boreas-Fenix,369,0.28355,False
Caelum-Dawn,369,0.19264,False
Caelum-Elysium,369,0.03077,False
Caelum-Fenix,369,0.04423,False
Dawn-Elysium,369,0.00933,False
Dawn-Fenix,369,0.08679,False
Elysium-Fenix,369,0.12736,False
Aegis-Boreas,370,0.03688,True
Aegis-Dawn,370,0.0078,False
Aegis-Elysium,370,0.27263,False
Boreas-Dawn,370,0.05328,False
Boreas-Elysium,370,0.18489,False
Boreas-Fenix,370,0.02611,True
Caelum-Dawn,370,0.1227,False
Caelum-Elysium,370,0.20378,False
Caelum-Fenix,370,0.02227,False
Dawn-Elysium,370,0.01756,False
Dawn-Fenix,370,0.03348,False
Elysium-Fenix,370,0.01863,False
Aegis-Boreas,371,0.21533,False
Aegis-Dawn,371,0.06626,False
Aegis-Elysium,371,0.01223,False
Boreas-Dawn,371,0.03058,False
Boreas-Elysium,371,,False
Boreas-Fenix,371,,False
Caelum-Dawn,371,0.07774,False
Caelum-Elysium,371,0.08006,False
Caelum-Fenix,371,0.02436,False
Dawn-Elysium,371,0.02083,False
Dawn-Fenix,371,0.00176,True
Elysium-Fenix,371,0.04632,False
Aegis-Boreas,372,0.1168,False
Aegis-Dawn,372,0.00807,False
Aegis-Elysium,372,0.05299,False
Boreas-Dawn,372,0.10178,False
Boreas-Elysium,372,0.02158,False
Boreas-Fenix,372,0.1739,False
Caelum-Dawn,372,0.18736,False
Caelum-Elysium,372,0.0317,False
Caelum-Fenix,372,0.01281,False
Dawn-Elysium,372,0.28016,False
Dawn-Fenix,372,0.00237,False
Elysium-Fenix,372,0.01048,False
Aegis-Boreas,373,0.13018,False
Aegis-Dawn,373,0.062,True
Aegis-Elysium,373,0.11925,False
Boreas-Dawn,373,0.08113,False
Boreas-Elysium,373,0.07063,False
Boreas-Fenix,373,0.03061,False
Caelum-Dawn,373,0.05021,False
Caelum-Elysium,373,0.08133,False
Caelum-Fenix,373,0.18382,False
Dawn-Elysium,373,0.06236,False
Dawn-Fenix,373,0.04628,False
Elysium-Fenix,373,0.08219,True
Aegis-Boreas,374,0.0155,False
Aegis-Dawn,374,0.11628,False
Aegis-Elysium,374,0.4369,False
Boreas-Dawn,374,0.00084,False
Boreas-Elysium,374,0.0238,False
Boreas-Fenix,374,0.06628,False
Caelum-Dawn,374,0.02334,False
Caelum-Elysium,374,0.12001,False
Caelum-Fenix,374,0.05943,False
Dawn-Elysium,374,0.0733,False
Dawn-Fenix,374,0.04437,False
Elysium-Fenix,374,0.01996,False
Aegis-Boreas,375,0.11186,True
